date,price_new,price_2nd
2022-2-25,844.79,799.99
2022-2-25,844.79,844.0
2022-2-26,844.79,894.0
2022-2-26,843.77,894.0
2022-2-27,843.76,894.0
2022-2-27,827.77,894.0
2022-2-28,827.77,894.0
2022-2-28,825.0,832.99
2022-3-1,825.0,794.0
2022-3-1,825.0,794.0
2022-3-2,825.0,820.0
2022-3-2,820.77,810.0
2022-3-2,814.75,810.0
2022-3-3,799.99,790.0
2022-3-3,799.99,790.0
2022-3-4,797.77,784.01
2022-3-4,797.77,784.01
2022-3-5,774.65,784.01
2022-3-5,774.63,750.0
2022-3-6,774.0,750.0
2022-3-6,774.0,750.0
2022-3-7,774.63,750.0
2022-3-7,754.0,750.0
2022-3-8,754.0,749.99
2022-3-8,744.42,749.99
2022-3-9,745.77,759.0
2022-3-9,745.77,759.0
2022-3-10,745.77,749.99
2022-3-10,745.77,749.99
2022-3-11,745.74,725.99
2022-3-11,745.74,725.99
2022-3-12,745.74,720.0
2022-3-12,735.43,720.0
2022-3-13,745.74,714.0
2022-3-13,745.74,714.0
2022-3-14,669.99,714.0
2022-3-14,745.74,714.0
2022-3-15,745.74,705.0
2022-3-15,745.74,705.0
2022-3-16,745.74,705.0
2022-3-16,740.0,705.0
2022-3-17,740.0,705.0
2022-3-17,739.33,705.0
2022-3-17,669.99,705.0
2022-3-18,669.99,689.0
2022-3-18,669.99,689.0
2022-3-19,669.99,689.0
2022-3-19,669.99,689.0
2022-3-20,669.99,689.0
